"gene_id","gene_symbol","term_id","term_name","domain"
"Dmel_CG10160","Ldh","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10160","Ldh","dme00640","Propanoate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10160","Ldh","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10160","Ldh","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10160","Ldh","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10202","Pgm2b","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10202","Pgm2b","dme00030","Pentose phosphate pathway - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10202","Pgm2b","dme01250","Biosynthesis of nucleotide sugars - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10202","Pgm2b","dme00230","Purine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10202","Pgm2b","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10202","Pgm2b","dme00520","Amino sugar and nucleotide sugar metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10202","Pgm2b","dme00500","Starch and sucrose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10202","Pgm2b","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10467","CG10467","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10467","CG10467","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10467","CG10467","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10924","Pepck2","dme04068","FoxO signaling pathway - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10924","Pepck2","dme00020","Citrate cycle (TCA cycle) - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10924","Pepck2","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10924","Pepck2","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10924","Pepck2","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10996","CG10996","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10996","CG10996","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG10996","CG10996","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11140","Aldh-III","dme00360","Phenylalanine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11140","Aldh-III","dme00350","Tyrosine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11140","Aldh-III","dme00410","beta-Alanine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11140","Aldh-III","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11140","Aldh-III","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11140","Aldh-III","dme00982","Drug metabolism - cytochrome P450 - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11140","Aldh-III","dme00980","Metabolism of xenobiotics by cytochrome P450 - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11140","Aldh-III","dme00340","Histidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11249","CG11249","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11249","CG11249","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11249","CG11249","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11249","CG11249","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11249","CG11249","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11876","Pdhb","dme00785","Lipoic acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11876","Pdhb","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11876","Pdhb","dme00020","Citrate cycle (TCA cycle) - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11876","Pdhb","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11876","Pdhb","dme01210","2-Oxocarboxylic acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11876","Pdhb","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG11876","Pdhb","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12055","Gapdh1","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12055","Gapdh1","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12055","Gapdh1","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12055","Gapdh1","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12229","CG12229","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12229","CG12229","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12229","CG12229","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12229","CG12229","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG12229","CG12229","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13334","CG13334","dme00640","Propanoate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13334","CG13334","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13334","CG13334","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13334","CG13334","dme00270","Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG13334","CG13334","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG15400","G6P","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG15400","G6P","dme00500","Starch and sucrose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG15400","G6P","dme04068","FoxO signaling pathway - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG15400","G6P","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG15400","G6P","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1721","Pglym78","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1721","Pglym78","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1721","Pglym78","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1721","Pglym78","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG1721","Pglym78","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17645","Pglym87","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17645","Pglym87","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17645","Pglym87","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17645","Pglym87","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17645","Pglym87","dme00260","Glycine, serine and threonine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17654","Eno","dme03018","RNA degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17654","Eno","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17654","Eno","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17654","Eno","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17654","Eno","dme04820","Cytoskeleton in muscle cells - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17654","Eno","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17725","Pepck1","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17725","Pepck1","dme04068","FoxO signaling pathway - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17725","Pepck1","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17725","Pepck1","dme00020","Citrate cycle (TCA cycle) - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG17725","Pepck1","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG18814","CG18814","dme00830","Retinol metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG18814","CG18814","dme00980","Metabolism of xenobiotics by cytochrome P450 - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG18814","CG18814","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG18814","CG18814","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG18814","CG18814","dme00982","Drug metabolism - cytochrome P450 - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG18814","CG18814","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG18814","CG18814","dme00350","Tyrosine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG18814","CG18814","dme00071","Fatty acid degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2171","Tpi","dme00562","Inositol phosphate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2171","Tpi","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2171","Tpi","dme00051","Fructose and mannose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2171","Tpi","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2171","Tpi","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2171","Tpi","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2767","CG2767","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2767","CG2767","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2767","CG2767","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2767","CG2767","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2767","CG2767","dme00040","Pentose and glucuronate interconversions - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2767","CG2767","dme00053","Ascorbate and aldarate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2767","CG2767","dme00561","Glycerolipid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2964","CG2964","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2964","CG2964","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2964","CG2964","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2964","CG2964","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG2964","CG2964","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3001","Hex-A","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3001","Hex-A","dme00051","Fructose and mannose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3001","Hex-A","dme00520","Amino sugar and nucleotide sugar metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3001","Hex-A","dme01250","Biosynthesis of nucleotide sugars - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3001","Hex-A","dme00500","Starch and sucrose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3001","Hex-A","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3001","Hex-A","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3001","Hex-A","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00770","Pantothenate and CoA biosynthesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00280","Valine, leucine and isoleucine degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00410","beta-Alanine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00981","Insect hormone biosynthesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00071","Fatty acid degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00330","Arginine and proline metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00310","Lysine degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00561","Glycerolipid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00380","Tryptophan metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00053","Ascorbate and aldarate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31075","CG31075","dme00340","Histidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3127","Pgk","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3127","Pgk","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3127","Pgk","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3127","Pgk","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31692","fbp","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31692","fbp","dme00030","Pentose phosphate pathway - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31692","fbp","dme00051","Fructose and mannose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31692","fbp","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG31692","fbp","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32444","CG32444","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32444","CG32444","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32444","CG32444","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32445","CG32445","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32445","CG32445","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32445","CG32445","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32849","Hex-t2","dme00520","Amino sugar and nucleotide sugar metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32849","Hex-t2","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32849","Hex-t2","dme00500","Starch and sucrose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32849","Hex-t2","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32849","Hex-t2","dme00051","Fructose and mannose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32849","Hex-t2","dme01250","Biosynthesis of nucleotide sugars - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32849","Hex-t2","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG32849","Hex-t2","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33102","Hex-t1","dme00051","Fructose and mannose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33102","Hex-t1","dme00520","Amino sugar and nucleotide sugar metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33102","Hex-t1","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33102","Hex-t1","dme01250","Biosynthesis of nucleotide sugars - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33102","Hex-t1","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33102","Hex-t1","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33102","Hex-t1","dme00500","Starch and sucrose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG33102","Hex-t1","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3481","Adh","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3481","Adh","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3481","Adh","dme00071","Fatty acid degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3481","Adh","dme00980","Metabolism of xenobiotics by cytochrome P450 - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3481","Adh","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3481","Adh","dme00982","Drug metabolism - cytochrome P450 - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3481","Adh","dme00350","Tyrosine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3481","Adh","dme00830","Retinol metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00770","Pantothenate and CoA biosynthesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00410","beta-Alanine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00981","Insect hormone biosynthesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00071","Fatty acid degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00330","Arginine and proline metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00340","Histidine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00380","Tryptophan metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme01240","Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00053","Ascorbate and aldarate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00280","Valine, leucine and isoleucine degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00561","Glycerolipid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme00310","Lysine degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG3752","Aldh","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4001","Pfk","dme01230","Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4001","Pfk","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4001","Pfk","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4001","Pfk","dme00051","Fructose and mannose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4001","Pfk","dme00030","Pentose phosphate pathway - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4001","Pfk","dme03018","RNA degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4001","Pfk","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4001","Pfk","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4123","Mipp1","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4123","Mipp1","dme00562","Inositol phosphate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4123","Mipp1","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4317","Mipp2","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4317","Mipp2","dme00562","Inositol phosphate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4317","Mipp2","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4842","CG4842","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4842","CG4842","dme00350","Tyrosine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4842","CG4842","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4842","CG4842","dme00830","Retinol metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4842","CG4842","dme00980","Metabolism of xenobiotics by cytochrome P450 - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4842","CG4842","dme00982","Drug metabolism - cytochrome P450 - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4842","CG4842","dme00071","Fatty acid degradation - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4842","CG4842","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4988","CG4988","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4988","CG4988","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG4988","CG4988","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5165","Pgm1","dme00520","Amino sugar and nucleotide sugar metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5165","Pgm1","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5165","Pgm1","dme00030","Pentose phosphate pathway - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5165","Pgm1","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5165","Pgm1","dme01250","Biosynthesis of nucleotide sugars - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5165","Pgm1","dme00500","Starch and sucrose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5165","Pgm1","dme00230","Purine metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5165","Pgm1","dme00052","Galactose metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5261","muc","dme00785","Lipoic acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5261","muc","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5261","muc","dme01200","Carbon metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5261","muc","dme00620","Pyruvate metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5261","muc","dme00020","Citrate cycle (TCA cycle) - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5261","muc","dme01100","Metabolic pathways - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5261","muc","dme01210","2-Oxocarboxylic acid metabolism - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5432","Ald2","dme00030","Pentose phosphate pathway - Drosophila melanogaster (fruit fly)","kegg_pathway"
"Dmel_CG5432","Ald2","dme00010","Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)","kegg_pathway"
